step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
116,PAYMENT,943.43,C574383930,5818.58,4875.15,M103659319,644.05,354.95,0,0
624,TRANSFER,180.28,C670476350,6728.73,6548.45,C431666770,16518.68,16698.96,0,0
665,PAYMENT,2428.11,C524831958,10847.73,8419.62,M668456318,3216.27,2944.76,0,0
49,CASH_OUT,210.53,C375455804,10219.95,10009.41,C924453280,670.13,635.76,0,0
344,CASH_IN,2040.9,C822283337,17815.11,15774.21,C211097206,4190.22,6231.12,0,0
125,PAYMENT,21.68,C177396632,12153.54,12156.87,M860969916,28279.77,27997.45,0,0
691,PAYMENT,352.1,C570373911,2060.57,1708.47,M671631746,8327.98,8129.29,0,0
57,CASH_IN,143.57,C513663948,17547.05,17403.48,C892897040,746.73,890.3,0,0
449,PAYMENT,218.66,C952252239,6088.96,5870.3,M985706797,15234.12,15193.81,0,0
192,PAYMENT,211.51,C173336354,2237.22,2025.72,M668143431,7041.28,6840.79,0,0
123,PAYMENT,85.46,C768961583,6282.87,6197.41,M214545685,13357.69,13216.13,0,0
613,TRANSFER,188.61,C723029293,6484.26,6280.65,C858706039,106.25,294.86,0,0
562,CASH_IN,6848.05,C550065871,47487.78,40639.72,C171195257,6079.68,12927.74,0,0
362,DEBIT,551.24,C328090405,1709.31,1158.08,C812939655,471.01,444.2,0,0
350,PAYMENT,176.14,C310004885,8119.96,7928.82,M634825227,1795.66,1566.74,0,0
235,TRANSFER,29.75,C722158456,1821.4,1791.65,C851551789,3110.82,3140.57,0,0
129,DEBIT,2152.62,C665354135,3426.0,1273.38,C208229001,1777.65,1517.61,0,0
543,PAYMENT,790.04,C463464405,4970.99,4180.94,M377554386,790.2,515.52,0,0
405,PAYMENT,325.72,C644326826,7761.98,7436.26,M694751402,259.84,209.06,0,0
502,PAYMENT,104.64,C739419790,644.31,539.67,M749713159,98.09,34.13,0,0
47,CASH_OUT,153.62,C699861534,17855.9,17702.27,C161690416,37907.62,37609.45,0,0
381,PAYMENT,877.44,C633805065,16139.46,15262.02,M779992078,21186.03,21174.4,0,0
372,TRANSFER,60282.19,C856414332,60282.19,0.0,C332247919,0.0,0.0,1,0
124,DEBIT,71.24,C583910425,3045.03,2973.79,C280667751,701.46,691.01,0,0
253,PAYMENT,52.5,C199209890,4498.25,4445.75,M161099538,6425.77,6200.55,0,0
295,PAYMENT,392.71,C288345245,1000.34,607.63,M337790456,2147.25,1908.91,0,0
702,PAYMENT,855.58,C759111389,9381.51,8525.93,M117748005,609.92,472.54,0,0
129,CASH_OUT,71.12,C142608501,351.47,280.35,C138492334,2412.33,2126.28,0,0
45,CASH_OUT,1595.39,C444826482,8389.29,6793.91,C448662594,38808.33,38607.28,0,0
627,CASH_OUT,1339.68,C342161105,4313.29,2973.62,C200238635,15275.87,15040.49,0,0
689,CASH_OUT,1525.22,C971667847,10093.04,8567.82,C773760714,317.98,315.1,0,0
302,CASH_OUT,104.78,C735453327,4109.52,4029.74,C407096939,358.9,84.91,0,0
125,PAYMENT,552.73,C433693100,3053.16,2500.44,M460941034,3361.6,3228.56,0,0
495,TRANSFER,502.48,C686528893,2606.45,2103.98,C688488788,9426.53,9909.01,0,0
587,PAYMENT,44.24,C857735190,3362.86,3318.63,M851248807,149.04,0.0,0,0
329,PAYMENT,670.41,C546988155,2886.86,2216.46,M691062577,1089.2,1070.61,0,0
621,PAYMENT,262.27,C718019741,35142.63,34880.36,M266989667,1279.91,1253.99,0,0
356,PAYMENT,1235.01,C520450172,11231.46,9996.46,M232331212,199.73,0.0,0,0
611,PAYMENT,911.21,C415112286,5687.61,4776.4,M591725624,112.62,0.0,0,0
8,CASH_IN,410.3,C174499282,9590.73,9130.43,C310321027,1503.07,1913.37,0,0
512,CASH_IN,573.83,C614277472,7363.29,6789.46,C416161634,16374.99,16948.82,0,0
577,PAYMENT,835.49,C663493083,36386.41,35550.93,M146736146,105.73,0.0,0,0
613,CASH_IN,12328.55,C444422128,40171.92,27843.37,C465294720,45.1,12383.66,0,0
481,CASH_IN,324.8,C533171794,31893.23,31568.43,C326258190,9546.67,9871.47,0,0
185,CASH_OUT,1053.64,C110789566,7607.17,6553.52,C260029679,844.85,813.19,0,0
493,TRANSFER,647.38,C476286395,37005.34,36357.96,C643278673,244.77,892.16,0,0
395,PAYMENT,218.66,C378655438,7045.82,6827.16,M677682109,3140.76,3048.26,0,0
491,CASH_OUT,1351.05,C218082651,7419.75,6068.7,C406872760,1048.4,859.77,0,0
666,CASH_OUT,621.88,C917220463,4787.07,4165.18,C702900536,1253.05,1250.66,0,0
658,PAYMENT,222.21,C217288023,2941.51,2719.3,M613644493,20500.27,20484.78,0,0
546,TRANSFER,419.94,C971258145,3353.56,2933.62,C295299431,1158.27,1578.21,0,0
672,CASH_IN,72.33,C762140195,30798.29,30725.96,C962085998,290.69,363.02,0,0
50,CASH_IN,191.64,C788436994,8083.4,7891.75,C439390229,904.68,1096.32,0,0
334,CASH_OUT,152.53,C362712962,117301.3,117148.77,C959318753,1482.03,1481.2,0,0
550,CASH_OUT,66.87,C745694815,2765.31,2698.44,C325461349,3068.82,3017.26,0,0
690,CASH_OUT,3730.37,C928533743,26818.95,23088.57,C627622652,531.25,362.42,0,0
418,CASH_OUT,521.7,C593196367,2482.17,1985.47,C515084183,10187.84,9980.27,0,0
312,PAYMENT,745.2,C203162720,12148.39,11403.19,M423648215,137.57,61.44,0,0
154,PAYMENT,2958.31,C436142155,14811.47,11853.16,M929243808,12631.71,12492.23,0,0
4,TRANSFER,393.61,C454846022,3486.61,3093.0,C720385883,338.52,732.13,0,0
524,CASH_OUT,2188.34,C507631503,10200.87,8012.53,C344770580,14487.68,14315.22,0,0
452,CASH_OUT,184.41,C846971081,4039.76,3855.35,C336005924,2943.95,2701.44,0,0
540,CASH_IN,8506.98,C790395353,36470.92,27963.94,C559134083,285.39,8772.37,0,0
377,CASH_IN,47.82,C885141015,546.61,498.8,C563719500,1850.34,1898.15,0,0
175,CASH_OUT,279.56,C494112968,2858.53,2603.97,C284023121,9126.94,8905.0,0,0
685,PAYMENT,351.32,C804508371,2081.73,1730.41,M378684418,935.96,844.98,0,0
382,CASH_IN,230.06,C658236494,3118.45,2888.39,C607574005,2072.23,2302.29,0,0
479,PAYMENT,3073.36,C568552253,33121.31,30032.95,M935131263,593.55,312.15,0,0
169,CASH_OUT,7921.63,C520067345,53799.04,45877.41,C513023761,1739.35,1542.72,0,0
382,DEBIT,227.16,C943403068,3246.98,3019.82,C510446957,1612.36,1583.08,0,0
602,CASH_IN,939.64,C131490717,8816.98,7877.34,C960915595,37362.05,38301.7,0,0
565,PAYMENT,182.79,C902957648,7251.5,7068.71,M633738906,4615.9,4388.6,0,0
193,PAYMENT,227.67,C842788342,8985.97,8758.3,M592232651,249.52,39.06,0,0
316,CASH_OUT,64.76,C755464177,4908.81,4844.05,C796483325,1531.55,1235.73,0,0
190,PAYMENT,191.45,C301385579,98123.66,97932.21,M353131647,2171.06,1998.86,0,0
296,CASH_OUT,877.35,C741167570,22155.44,21278.08,C976059060,2948.38,2838.37,0,0
441,PAYMENT,1160.11,C482712523,5822.55,4662.44,M443816032,2058.45,1877.28,0,0
615,PAYMENT,41.08,C380616900,7482.77,7441.68,M284283213,900.76,652.44,0,0
558,DEBIT,634.59,C424781505,23467.27,22832.68,C284643495,1738.02,1448.02,0,0
483,CASH_OUT,870.71,C912266193,2541.22,1670.5,C738211132,1758.76,1491.39,0,0
48,PAYMENT,67.82,C394315152,1738.12,1670.31,M505070887,600.07,317.37,0,0
702,CASH_OUT,45.26,C466020076,31957.67,31912.41,C194369301,11877.73,11683.67,0,0
526,CASH_IN,15.95,C330660943,419.19,403.24,C205370987,114.03,129.98,0,0
529,PAYMENT,1111.28,C217119096,2602.34,1516.06,M487071033,141.91,0.0,0,0
349,PAYMENT,557.31,C552806892,7130.09,6572.78,M264929159,4668.29,4664.49,0,0
522,PAYMENT,775.45,C827174439,5816.39,5040.94,M547904732,1829.6,1753.81,0,0
25,PAYMENT,876.09,C721899467,4556.33,3680.24,M735516252,6915.75,6850.95,0,0
174,PAYMENT,333.73,C575363659,43991.73,43658.0,M106735634,554.12,411.14,0,0
265,CASH_IN,1061.22,C193848228,7349.34,6288.12,C380810465,1572.13,2633.34,0,0
189,CASH_OUT,145.83,C608834690,146507.78,146361.96,C446116247,2517.98,2305.78,0,0
281,TRANSFER,1288.11,C640469121,12591.66,11303.54,C916462775,123.29,1411.41,0,0
79,CASH_IN,66.08,C156462132,528.92,462.84,C457765458,7424.85,7490.93,0,0
273,CASH_OUT,2719.24,C144580882,19547.84,16828.6,C364636384,4584.27,4518.11,0,0
658,CASH_OUT,204.07,C857198059,1021.9,817.83,C366292102,3883.66,3741.66,0,0
180,CASH_OUT,289.35,C760637898,2150.57,1861.22,C765615291,2125.96,1884.38,0,0
696,PAYMENT,164.39,C408045028,4863.74,4699.35,M437717296,432.91,309.53,0,0
245,PAYMENT,594.22,C275562569,4134.53,3540.31,M101820186,2957.55,2868.46,0,0
281,PAYMENT,208.45,C966024697,7628.53,7420.08,M511591334,826.74,799.27,0,0
561,CASH_IN,1819.61,C100182598,14006.58,12186.97,C496060253,1639.28,3458.88,0,0
675,PAYMENT,364.67,C852096598,27065.73,26701.06,M956597043,874.13,626.51,0,0
694,PAYMENT,122.15,C943231832,1027.5,855.35,M550928841,8022.56,7862.83,0,0
621,CASH_OUT,22.76,C736821361,180.27,157.51,C683273503,1139.09,883.73,0,0
96,CASH_OUT,162.94,C105972094,821.63,683.68,C764330785,2598.21,2467.15,0,0
677,PAYMENT,761.99,C180565462,6251.73,5489.74,M403388794,25097.65,24862.59,0,0
710,CASH_IN,1250.9,C967192024,11164.72,9938.83,C390008090,19914.77,21165.67,0,0
180,PAYMENT,72.53,C704360471,1171.19,1098.66,M673805860,3182.57,3072.79,0,0
349,PAYMENT,1202.91,C365545160,61353.9,60156.0,M625200590,1954.38,1811.49,0,0
2,TRANSFER,1090.75,C403847922,20295.54,19204.79,C892370066,12058.03,13148.78,0,0
257,CASH_OUT,109.12,C640867555,1496.03,1386.91,C446690589,1689.95,1504.7,0,0
356,TRANSFER,110.04,C704300010,866.82,756.78,C718973282,1793.42,1903.46,0,0
107,CASH_IN,133.9,C254720535,5411.39,5277.49,C323816283,7894.3,8008.2,0,0
160,PAYMENT,561.49,C980950795,4499.34,3937.85,M457492422,15007.32,14967.53,0,0
617,CASH_OUT,41.76,C714803693,3821.6,3779.85,C238277418,615.9,497.0,0,0
15,CASH_OUT,1127.99,C127075701,28489.15,27361.15,C594873303,1005.38,912.34,0,0
541,CASH_IN,14.36,C797917353,2859.23,2844.86,C278016664,270.97,285.34,0,0
524,CASH_OUT,1434.35,C726835592,11247.99,9813.64,C364300897,361.23,351.08,0,0
587,CASH_OUT,913.16,C447943290,15028.65,14115.49,C338186905,344.51,67.87,0,0
601,TRANSFER,893.82,C694537034,6975.78,6081.96,C330429603,886.51,1780.33,0,0
103,CASH_IN,4979.97,C663942572,27880.66,22900.68,C302582116,74.56,5054.53,0,0
376,DEBIT,15.46,C217713032,176.99,161.52,C709134419,1335.82,1047.91,0,0
322,PAYMENT,824.98,C474372115,6878.33,6053.35,M592465811,2936.16,2752.63,0,0
496,PAYMENT,27.77,C339819803,3000.11,2972.34,M808980312,27267.61,27181.09,0,0
141,CASH_OUT,218.36,C486920320,14598.05,14379.69,C626138294,169.36,0.0,0,0
188,PAYMENT,542.04,C607042652,6849.29,6307.25,M460486936,1115.86,1064.61,0,0
214,CASH_IN,104.38,C815265016,9610.38,9506.0,C496073847,103.8,208.18,0,0
633,DEBIT,138.86,C305124522,3542.93,3404.07,C820829083,264.29,203.39,0,0
563,PAYMENT,325.53,C666400762,2076.28,1750.75,M155622739,7671.26,7488.11,0,0
385,CASH_OUT,5314.43,C686337182,30170.64,24856.21,C262334739,390.7,380.59,0,0
442,CASH_OUT,2046.56,C298816581,21004.54,18942.98,C559439724,10221.86,10015.7,0,0
31,PAYMENT,320.41,C830507988,11871.39,11550.99,M531058815,45.95,0.0,0,0
692,CASH_OUT,105.53,C848089102,690.5,584.97,C953943567,44.72,0.0,0,0
408,CASH_OUT,76.3,C591580924,6227.85,6151.55,C543306277,294.56,207.24,0,0
483,PAYMENT,3125.42,C189972701,10451.82,7326.4,M345180275,46.43,0.0,0,0
112,TRANSFER,53332.63,C608794947,53332.63,0.0,C141531782,0.0,53332.63,1,0
489,PAYMENT,354.27,C321607175,9653.33,9299.07,M901837869,101.61,0.0,0,0
690,PAYMENT,1107.97,C233134499,9620.58,8512.61,M169344459,194.16,0.0,0,0
387,CASH_OUT,331.29,C178085253,23272.21,22940.92,C707137027,184.77,150.96,0,0
614,CASH_OUT,368.21,C835287127,2408.96,2040.75,C870168653,588.65,514.53,0,0
125,CASH_IN,330.05,C349601956,1232.02,901.97,C778893790,395.54,725.59,0,0
229,PAYMENT,1511.48,C242664757,3620.35,2108.87,M488357399,488.59,192.17,0,0
65,PAYMENT,2671.04,C454223974,43420.54,40749.5,M619462570,386.91,322.8,0,0
328,CASH_OUT,64.11,C663144176,4684.4,4620.29,C145119458,231.91,171.52,0,0
647,PAYMENT,1020.9,C650523439,7213.83,6192.93,M148708370,13.17,0.0,0,0
293,CASH_IN,258.98,C230816474,2689.74,2430.76,C697002699,1404.08,1663.06,0,0
519,CASH_OUT,2313.24,C214181495,11378.2,9064.96,C645824440,3286.32,2993.59,0,0
525,CASH_OUT,1272.55,C210627418,17366.36,16093.82,C753533468,13352.21,13255.36,0,0
415,CASH_IN,35.09,C868095268,32039.84,32004.75,C856949218,1988.05,2023.14,0,0
418,CASH_OUT,32.83,C570320099,8126.79,8093.96,C323090368,2377.87,2220.12,0,0
423,PAYMENT,1012.88,C830735915,8106.87,7118.99,M303879416,6.78,0.0,0,0
331,TRANSFER,6.02,C974249500,661.76,655.74,C851736991,2020.7,2026.72,0,0
697,CASH_OUT,1363.17,C662598509,10255.42,8892.24,C659406936,102.12,0.0,0,0
657,DEBIT,2125.39,C549600328,18622.03,16496.64,C187381348,3297.37,3120.82,0,0
711,PAYMENT,265.29,C877342711,1301.92,1036.64,M663062940,156.83,0.0,0,0
274,PAYMENT,1211.29,C897831342,8887.81,7676.52,M177587921,196.04,0.0,0,0
525,CASH_OUT,275.29,C877291576,5520.52,5245.24,C635390943,8629.91,8508.08,0,0
668,TRANSFER,7870.59,C188292424,47118.86,39248.27,C340300892,149.82,8030.41,0,0
583,PAYMENT,60.52,C489549928,1324.96,1264.45,M486456093,33799.23,33604.79,0,0
15,CASH_IN,1039.21,C526064972,10980.06,9940.85,C838693343,205.67,1244.88,0,0
658,CASH_OUT,494.96,C100314573,1969.21,1474.25,C824594847,39.68,0.0,0,0
659,PAYMENT,358.29,C399455498,4855.94,4497.65,M962480882,191.48,0.0,0,0
715,CASH_OUT,255.3,C696602176,9198.04,8967.74,C401100506,168.56,0.0,0,0
416,CASH_OUT,81.09,C432482640,2917.75,2836.66,C653326783,10294.15,10010.55,0,0
146,CASH_OUT,323.31,C344026887,3930.24,3606.93,C305174736,972.48,858.71,0,0
367,PAYMENT,496.84,C824370453,2704.67,2207.83,M676058350,698.89,566.78,0,0
590,PAYMENT,66.29,C999620182,1069.88,1003.59,M103009595,17789.25,17554.38,0,0
474,PAYMENT,88.75,C485819422,52285.86,52182.11,M345117326,424.12,299.5,0,0
85,CASH_OUT,316.11,C650597531,5003.37,4687.26,C294414864,250.9,18.77,0,0
439,PAYMENT,81.88,C672109967,872.7,790.82,M314721388,744.5,593.47,0,0
376,PAYMENT,3018.2,C491780269,25622.67,22604.47,M147188725,85288.46,85184.82,0,0
591,DEBIT,924.93,C509664441,25189.5,24264.57,C197752296,392.38,262.23,0,0
390,PAYMENT,30.65,C157706658,21554.0,21548.35,M577564613,913.81,790.38,0,0
205,PAYMENT,213.83,C767966327,7046.44,6832.61,M419312271,47.67,0.0,0,0
441,PAYMENT,85.07,C798317683,2556.95,2471.88,M270084930,9137.05,9006.83,0,0
544,CASH_OUT,2744.86,C245041870,9077.55,6357.69,C829396390,703.41,647.05,0,0
709,PAYMENT,5.92,C513366799,4133.86,4127.94,M622601844,4097.1,3918.96,0,0
14,TRANSFER,35569.29,C921699017,35569.29,0.0,C655533242,0.0,35569.29,1,0
632,CASH_OUT,737.53,C953964359,10859.09,10121.56,C516191158,63.13,0.0,0,0
511,PAYMENT,126.07,C850812308,12656.48,12530.41,M497743758,661.27,483.3,0,0
661,CASH_OUT,356.39,C837834077,6320.62,5964.23,C541368374,393.22,336.48,0,0
708,TRANSFER,2715.23,C209563811,27724.11,25008.88,C636125410,1824.33,4539.57,0,0
553,CASH_OUT,135.06,C622526346,1264.88,1129.82,C130509752,750.32,592.48,0,0
568,CASH_IN,34.62,C638159239,811.37,776.75,C130477143,7416.42,7431.04,0,0
158,CASH_OUT,3795.4,C318835494,12245.93,8450.54,C569756138,214.11,6.19,0,0
47,PAYMENT,5944.08,C978429223,38903.57,32959.49,M354950951,4851.31,4801.08,0,0
262,PAYMENT,1197.28,C492702639,10342.9,9145.61,M947765246,354.12,248.93,0,0
69,CASH_IN,1168.26,C997410421,10388.1,9219.84,C875527247,1391.29,2559.55,0,0
516,CASH_IN,142.38,C557363754,9380.49,9238.11,C687157860,232.75,375.13,0,0
371,PAYMENT,63.58,C912978214,565.13,501.55,M213864855,9555.06,9322.4,0,0
328,CASH_OUT,391.5,C923577682,130292.11,129900.61,C219106720,182.95,0.0,0,0
509,PAYMENT,552.48,C287387401,13387.62,12835.14,M593240358,111.06,0.0,0,0
203,PAYMENT,1233.71,C800385504,2508.76,1275.05,M888639373,437.06,179.66,0,0
205,PAYMENT,551.39,C786450096,2306.59,1755.2,M470022649,199.88,188.67,0,0
146,CASH_IN,1250.31,C559986701,6372.18,5121.87,C768479495,120.21,1380.52,0,0
214,PAYMENT,88.49,C423241791,26787.57,26699.08,M221035719,2397.76,2174.2,0,0
182,PAYMENT,167.02,C989478596,3857.42,3690.4,M775221627,5564.93,5496.86,0,0
512,CASH_IN,6651.0,C803213385,27977.29,21326.29,C734385700,1076.26,7727.26,0,0
76,CASH_IN,619.79,C976552286,31755.95,31136.16,C586236823,411.46,1031.25,0,0
171,CASH_OUT,710.11,C116921094,6359.04,5648.92,C439516713,206.73,162.41,0,0
344,PAYMENT,389.63,C656545049,5021.84,4632.21,M644662093,14208.45,13953.23,0,0
543,PAYMENT,969.97,C142930992,5070.62,4100.64,M371577572,143.84,11.92,0,0
195,CASH_OUT,134.57,C634460036,37339.41,37204.84,C763731603,28.99,0.0,0,0
242,PAYMENT,2940.19,C443173193,5282.86,2342.67,M549320622,8335.85,8195.44,0,0
475,CASH_OUT,293.66,C385645268,25798.44,25509.78,C170401416,535.83,515.25,0,0
533,PAYMENT,215.75,C469325362,5082.62,4866.87,M716645488,662.66,365.89,0,0
206,PAYMENT,857.63,C687703594,20700.37,19842.74,M238348845,104.29,0.0,0,0
375,PAYMENT,158.41,C964581665,5232.09,5058.68,M595238379,6010.14,5742.15,0,0
430,CASH_IN,66.12,C718362724,710.82,669.7,C875358400,134.66,200.78,0,0
217,CASH_IN,350.25,C442103766,5011.02,4660.77,C438646801,3932.7,4282.95,0,0
673,CASH_OUT,75.03,C610218127,8724.9,8649.87,C684184260,5670.3,5423.01,0,0
66,TRANSFER,373.55,C149507073,4820.14,4471.58,C539070280,537.85,911.41,0,0
41,PAYMENT,312.8,C828754299,8736.63,8423.83,M498043693,17687.58,17630.72,0,0
272,CASH_IN,261.75,C877481131,20273.61,20011.86,C183741387,2756.87,2998.62,0,0
667,CASH_IN,1406.76,C564638312,28890.09,27468.33,C431310918,14.33,1431.09,0,0
355,CASH_OUT,332.35,C950661708,2899.31,2571.96,C291633280,705.27,589.13,0,0
579,PAYMENT,179.43,C194179937,32783.27,32553.84,M337774547,90.38,15.89,0,0
92,CASH_OUT,61.46,C825339092,6723.39,6661.93,C265153865,8615.71,8505.23,0,0
204,DEBIT,34.22,C474437412,347.45,313.23,C325913113,28075.88,27877.54,0,0
631,TRANSFER,15.31,C776365860,1659.83,1644.53,C209121905,1160.25,1175.56,0,0
679,CASH_OUT,114.33,C773364361,117596.19,117481.86,C387512223,5773.92,5537.74,0,0
299,CASH_IN,6424.08,C147540738,20092.84,13653.76,C664028046,7368.6,13792.68,0,0
131,CASH_OUT,133.19,C659382626,3123.81,2990.61,C773857368,26.31,19.63,0,0
219,CASH_OUT,110.48,C540844927,1799.07,1688.59,C421751196,38982.71,38708.83,0,0
222,CASH_OUT,2459.17,C843900402,18942.82,16483.65,C763904955,91146.26,90904.51,0,0
323,PAYMENT,311.59,C403966201,3264.57,2952.97,M948973215,94.47,90.52,0,0
2,PAYMENT,91.03,C951874423,1763.16,1672.14,M276247035,436.69,243.33,0,0
654,CASH_OUT,516.18,C844825685,4001.8,3485.62,C984506909,2839.98,2630.62,0,0
331,PAYMENT,4107.21,C406290061,29310.41,25203.2,M416159168,431.07,226.88,0,0
449,CASH_OUT,266.19,C953002218,12434.86,12168.67,C393500291,352.94,104.6,0,0
632,PAYMENT,166.86,C939285817,2522.22,2355.36,M427679216,18.0,0.0,0,0
528,CASH_OUT,119.8,C223431380,1643.79,1523.99,C773459119,3092.73,2996.6,0,0
196,PAYMENT,326.15,C725542509,7072.36,6746.21,M668893180,3181.16,3013.61,0,0
119,CASH_OUT,356.18,C886492339,39178.51,38822.33,C526090131,2721.79,2461.51,0,0
606,TRANSFER,214.61,C411753679,4210.36,3995.75,C946102317,579.85,794.46,0,0
395,CASH_OUT,232.77,C922057150,5405.05,5172.27,C438275822,222.26,183.32,0,0
168,PAYMENT,168.36,C722986845,3444.21,3275.85,M777584253,614.52,417.02,0,0
593,PAYMENT,191.4,C128064399,1230.37,1023.97,M148885314,133.9,21.1,0,0
677,CASH_OUT,399.8,C912872393,27127.56,26677.76,C233258815,3100.87,2903.49,0,0
228,CASH_OUT,40.09,C745381896,8321.85,8281.76,C804891465,6384.16,6221.84,0,0
53,PAYMENT,235.57,C993776656,2157.86,1922.29,M133485323,380.38,229.77,0,0
251,CASH_OUT,1197.03,C629822812,6057.63,4860.6,C865911545,99.41,0.0,0,0
220,CASH_IN,122.42,C525782941,1304.36,1131.95,C232813163,162.39,284.81,0,0
399,TRANSFER,2084.41,C919947718,2084.41,0.0,C140286978,150.0,2234.41,1,0
645,CASH_OUT,53.33,C664924635,3705.59,3652.26,C701900536,53.46,0.0,0,0
477,PAYMENT,112.74,C428396048,1228.54,1115.8,M114089740,1000.94,950.55,0,0
259,CASH_IN,1449.28,C841641103,16372.35,14923.07,C241926940,813.32,2262.6,0,0
431,CASH_IN,244.22,C229602083,483.67,239.45,C796112989,482.29,726.51,0,0
567,DEBIT,1502.46,C340838336,6844.13,5341.66,C869246623,255.57,99.91,0,0
618,TRANSFER,872.63,C178558905,9532.98,8660.35,C615552969,605.66,1478.29,0,0
152,PAYMENT,101.1,C514676511,6592.96,6491.87,M263090492,1160.77,922.92,0,0
300,CASH_OUT,89.31,C281312813,1008.81,919.5,C520350580,9276.89,9215.37,0,0
136,CASH_OUT,562.64,C310701457,6525.87,5963.23,C857091317,2922.69,2775.33,0,0
700,CASH_IN,344.06,C837303654,2749.14,2405.08,C715928499,38.99,383.05,0,0
80,PAYMENT,691.79,C891118390,11594.95,10903.15,M571889128,21461.56,21179.37,0,0
327,DEBIT,498.96,C558217457,34836.82,34337.86,C420411353,6397.04,6348.54,0,0
216,PAYMENT,346.47,C359984802,2800.68,2439.21,M622040928,18604.35,18395.34,0,0
538,DEBIT,3507.81,C560922032,26730.66,23222.85,C867570576,17386.67,17141.41,0,0
584,TRANSFER,40.93,C486428110,13719.08,13678.15,C185895670,8208.78,8249.71,0,0
668,TRANSFER,1153.56,C707412252,19472.7,18319.15,C139480934,29.25,1182.8,0,0
620,PAYMENT,5009.13,C457662549,30061.49,25052.36,M562501810,275.09,253.02,0,0
50,PAYMENT,63.81,C658048451,1245.69,1181.88,M211671785,2513.7,2500.36,0,0
584,CASH_OUT,299.9,C354321496,2828.09,2528.19,C100473275,8404.95,8250.53,0,0
500,PAYMENT,590.53,C591497483,4092.01,3526.48,M519632784,110.47,0.0,0,0
248,CASH_IN,250.28,C130743196,8781.37,8531.09,C711240478,78.88,329.15,0,0
659,PAYMENT,28.14,C941155298,4266.66,4238.52,M210728829,731.96,522.58,0,0
334,CASH_OUT,694.26,C110460015,12516.77,11822.51,C500315200,6068.47,5893.56,0,0
431,TRANSFER,1495.11,C582298953,8496.73,7001.62,C392071454,8958.66,10453.78,0,0
396,CASH_OUT,19.26,C765499090,857.86,838.61,C874443837,8860.4,8710.44,0,0
390,PAYMENT,56.08,C680882871,1062.3,1006.22,M113018443,635.93,443.32,0,0
145,PAYMENT,1668.62,C268539284,14225.97,12557.35,M501882160,293.16,89.35,0,0
403,TRANSFER,1842.33,C611001576,14418.66,12576.33,C527611552,721.21,2563.54,0,0
675,CASH_OUT,368.57,C588235458,5093.86,4725.28,C554445896,38994.48,38734.07,0,0
340,CASH_IN,379.67,C712465456,28218.36,27838.69,C236361775,125.36,505.03,0,0
652,CASH_IN,459.35,C925611213,4762.86,4303.51,C710593177,2713.32,3172.66,0,0
523,CASH_IN,160.92,C110293784,3811.94,3651.03,C675981029,26.92,187.83,0,0
319,CASH_OUT,712.27,C912483684,6825.88,6113.61,C895955894,52767.33,52703.77,0,0
498,DEBIT,635.54,C948473505,3468.21,2832.67,C522608512,252.2,77.83,0,0
278,CASH_IN,539.83,C484639135,4279.67,3739.84,C862266608,247.91,787.74,0,0
308,PAYMENT,2696.16,C229496705,31220.99,28524.83,M116893280,21370.95,21175.44,0,0
562,CASH_OUT,22.37,C114225872,1379.87,1357.51,C945342591,959.22,924.13,0,0
111,CASH_OUT,1484.51,C546360388,28143.06,26658.56,C700707354,1794.53,1717.29,0,0
432,CASH_OUT,172.34,C403197289,3407.69,3235.36,C384858002,13411.8,13365.05,0,0
566,CASH_IN,244.24,C910839260,3327.97,3068.73,C463219647,3603.25,3847.48,0,0
327,CASH_OUT,222.17,C851250955,3557.54,3335.37,C987929296,19286.61,19017.92,0,0
266,CASH_OUT,3097.38,C889471448,42260.98,39163.6,C488692145,1441.62,1163.39,0,0
259,PAYMENT,548.13,C498354250,11146.11,10597.99,M451203367,1267.13,1195.93,0,0
98,PAYMENT,475.78,C202438257,11968.74,11492.96,M641558834,1141.49,885.04,0,0
41,TRANSFER,251.07,C587675081,2673.89,2422.82,C766843752,120.51,381.58,0,0
520,CASH_IN,201.96,C455534737,2380.15,2178.19,C800294771,13799.45,14001.42,0,0
447,PAYMENT,663.31,C789852304,1623.59,960.28,M900227748,119.32,0.0,0,0
549,TRANSFER,7771.95,C135070791,17271.0,9499.05,C844605911,0.0,7771.95,1,0
420,CASH_OUT,121.85,C657223054,12336.58,12214.73,C785204050,5591.48,5492.35,0,0
218,PAYMENT,471.64,C934699015,8071.52,7599.88,M832277324,1479.26,1204.49,0,0
